timestamp,customers,revenue,transactions,avg_order_value,predicted_sales,labour_cost,staff_count,avg_wait_time,drive_thru_time,labour_efficiency,sales_vs_prediction_diff
2026-02-03 15:00:00,46,286.24,35,8.87,271.52,63.48,5,2.82,4.43,4.51,14.72
2026-02-03 16:00:00,47,282.58,42,7.26,288.92,60.07,5,3.12,5.77,4.7,-6.34
2026-02-03 17:00:00,43,342.01,39,8.7,343.15,68.56,5,3.84,3.19,4.99,-1.14
2026-02-03 18:00:00,16,115.4,12,9.99,111.16,25.36,2,3.91,5.68,4.55,4.24
2026-02-03 19:00:00,17,93.22,15,6.67,84.48,24.25,2,2.65,4.73,3.84,8.74
2026-02-03 20:00:00,10,92.19,9,10.41,92.28,25.85,2,3.84,4.22,3.57,-0.09
2026-02-03 21:00:00,5,37.88,4,9.56,40.11,29.95,2,3.22,4.12,1.26,-2.23
2026-02-03 22:00:00,12,97.81,10,10.49,91.98,24.3,2,2.46,3.89,4.03,5.83
2026-02-03 23:00:00,11,69.75,9,7.45,63.65,28.53,2,2.34,4.07,2.44,6.1
2026-02-04 00:00:00,5,25.76,4,6.22,24.27,26.39,2,2.13,3.59,0.98,1.49
2026-02-04 01:00:00,8,55.87,6,9.73,57.44,27.84,2,2.5,5.22,2.01,-1.57
2026-02-04 02:00:00,5,26.06,4,6.09,25.31,29.81,2,3.88,5.28,0.87,0.75
2026-02-04 03:00:00,7,57.82,6,9.32,62.47,25.78,2,3.52,4.15,2.24,-4.65
2026-02-04 04:00:00,5,33.55,4,9.07,31.1,25.33,2,2.04,4.05,1.32,2.45
2026-02-04 05:00:00,12,101.51,10,9.75,102.94,25.21,2,2.41,3.77,4.03,-1.43
2026-02-04 06:00:00,21,120.71,16,7.98,125.23,41.93,3,2.31,5.22,2.88,-4.52
2026-02-04 07:00:00,60,605.19,58,11.3,589.75,73.46,5,3.47,4.48,8.24,15.44
2026-02-04 08:00:00,66,756.45,63,11.85,739.4,64.21,5,5.37,5.96,11.78,17.05
2026-02-04 09:00:00,57,455.27,45,9.66,477.83,65.43,5,2.33,4.62,6.96,-22.56
2026-02-04 10:00:00,65,564.29,55,10.73,607.81,68.99,5,3.19,3.57,8.18,-43.52
2026-02-04 11:00:00,82,703.93,77,9.77,681.66,98.87,7,3.33,5.87,7.12,22.27
2026-02-04 12:00:00,75,762.96,72,11.02,836.97,89.32,7,4.85,6.69,8.54,-74.01
2026-02-04 13:00:00,77,625.22,69,9.01,650.36,90.02,7,3.98,7.38,6.95,-25.14
2026-02-04 14:00:00,87,831.43,73,10.76,904.82,97.07,7,6.37,7.64,8.57,-73.39
2026-02-04 15:00:00,37,331.12,34,10.4,327.08,44.45,3,3.26,3.15,7.45,4.04
2026-02-04 16:00:00,42,358.46,33,10.19,349.49,73.48,5,2.13,3.01,4.88,8.97
2026-02-04 17:00:00,39,241.41,33,7.7,235.49,43.03,3,2.77,3.47,5.61,5.92
2026-02-04 18:00:00,10,84.19,9,8.89,86.96,24.56,2,3.87,3.04,3.43,-2.77
2026-02-04 19:00:00,21,137.9,19,7.44,134.37,44.79,3,3.34,4.69,3.08,3.53
2026-02-04 20:00:00,5,24.6,4,6.54,24.73,29.81,2,2.5,4.53,0.83,-0.13
2026-02-04 21:00:00,5,24.49,3,8.5,26.63,25.93,2,3.99,5.81,0.94,-2.14
2026-02-04 22:00:00,5,26.84,4,7.08,27.67,28.49,2,3.9,3.19,0.94,-0.83
2026-02-04 23:00:00,5,37.24,4,9.88,34.55,25.73,2,2.38,5.34,1.45,2.69
2026-02-05 00:00:00,5,24.75,4,6.61,24.53,25.41,2,3.04,5.8,0.97,0.22
2026-02-05 01:00:00,10,79.28,9,9.34,73.45,27.17,2,3.17,4.44,2.92,5.83
2026-02-05 02:00:00,13,108.75,11,9.87,114.05,24.22,2,2.78,5.02,4.49,-5.3
2026-02-05 03:00:00,5,31.28,4,8.07,28.72,28.5,2,2.08,5.82,1.1,2.56
2026-02-05 04:00:00,13,77.47,11,7.04,84.96,27.51,2,2.05,3.15,2.82,-7.49
2026-02-05 05:00:00,14,121.75,12,10.43,123.95,29.45,2,2.28,3.99,4.13,-2.2
2026-02-05 06:00:00,13,112.97,12,9.36,121.26,25.84,2,3.39,4.79,4.37,-8.29
2026-02-05 07:00:00,55,479.05,48,9.52,518.48,68.64,5,2.46,4.42,6.98,-39.43
2026-02-05 08:00:00,66,516.99,60,8.77,487.04,62.19,5,4.82,4.63,8.31,29.95
2026-02-05 09:00:00,61,455.04,52,8.82,483.18,61.58,5,5.39,5.68,7.39,-28.14
2026-02-05 10:00:00,57,507.65,46,10.91,507.47,69.68,5,3.81,5.95,7.29,0.18
2026-02-05 11:00:00,78,707.57,59,12.11,654.76,101.04,7,5.53,6.27,7.0,52.81
2026-02-05 12:00:00,82,606.97,65,9.32,557.96,86.31,7,6.04,4.84,7.03,49.01
2026-02-05 13:00:00,83,770.27,67,11.97,740.27,94.46,7,5.08,5.02,8.15,30.0
2026-02-05 14:00:00,87,803.77,69,11.31,751.98,97.76,7,6.42,6.43,8.22,51.79
2026-02-05 15:00:00,38,288.72,34,8.06,271.57,43.92,3,3.85,3.94,6.57,17.15
2026-02-05 16:00:00,35,187.47,29,6.62,201.63,40.06,3,2.6,5.75,4.68,-14.16
2026-02-05 17:00:00,40,248.86,37,6.33,242.03,65.59,5,2.07,4.92,3.79,6.83
2026-02-05 18:00:00,11,97.87,10,9.36,92.66,24.8,2,3.15,4.14,3.95,5.21
2026-02-05 19:00:00,21,227.41,20,10.65,219.06,39.64,3,3.7,3.13,5.74,8.35
2026-02-05 20:00:00,5,40.6,4,10.3,42.01,28.6,2,3.38,5.34,1.42,-1.41
2026-02-05 21:00:00,5,33.85,4,9.17,32.91,28.94,2,2.78,5.39,1.17,0.94
2026-02-05 22:00:00,5,34.13,4,7.96,34.8,24.65,2,2.97,3.4,1.38,-0.67
2026-02-05 23:00:00,6,46.75,5,9.83,44.48,25.08,2,3.74,5.82,1.86,2.27
2026-02-06 00:00:00,7,48.16,6,7.84,44.0,24.01,2,3.94,4.36,2.01,4.16
2026-02-06 01:00:00,5,39.78,4,9.23,36.37,28.07,2,2.77,5.03,1.42,3.41
2026-02-06 02:00:00,10,74.89,8,9.19,76.64,27.72,2,3.31,4.12,2.7,-1.75
2026-02-06 03:00:00,7,54.79,6,9.45,52.59,24.29,2,3.36,5.12,2.26,2.2
2026-02-06 04:00:00,8,74.79,7,10.59,73.1,24.75,2,3.24,4.59,3.02,1.69
2026-02-06 05:00:00,5,31.07,4,7.65,28.48,29.57,2,2.31,3.18,1.05,2.59
2026-02-06 06:00:00,22,157.24,21,7.63,160.01,38.61,3,2.48,4.1,4.07,-2.77
2026-02-06 07:00:00,66,476.88,60,8.02,495.56,63.73,5,5.8,4.11,7.48,-18.68
2026-02-06 08:00:00,41,419.01,38,11.29,455.71,65.66,5,3.79,4.26,6.38,-36.7
2026-02-06 09:00:00,60,652.63,56,12.33,630.07,74.86,5,3.32,4.34,8.72,22.56
2026-02-06 10:00:00,76,531.76,73,7.17,525.98,101.34,7,5.45,6.51,5.25,5.78
2026-02-06 11:00:00,75,605.82,71,8.88,576.5,91.65,7,4.87,5.08,6.61,29.32
2026-02-06 12:00:00,62,693.47,59,11.79,725.77,70.04,5,4.45,5.35,9.9,-32.3
2026-02-06 13:00:00,84,942.03,73,12.59,866.39,91.6,7,4.86,5.07,10.28,75.64
2026-02-06 14:00:00,77,998.84,75,12.45,970.34,99.43,7,6.21,6.24,10.05,28.5
2026-02-06 15:00:00,38,319.36,31,10.02,342.14,39.89,3,3.47,5.49,8.01,-22.78
2026-02-06 16:00:00,36,268.09,33,7.8,293.57,39.18,3,2.87,3.83,6.84,-25.48
2026-02-06 17:00:00,36,254.66,32,7.98,265.2,40.82,3,3.17,5.51,6.24,-10.54
2026-02-06 18:00:00,16,134.54,13,10.21,146.98,24.69,2,3.47,5.5,5.45,-12.44
2026-02-06 19:00:00,17,129.97,14,9.98,134.58,28.12,2,2.23,3.71,4.62,-4.61
2026-02-06 20:00:00,12,59.78,10,6.26,63.31,27.28,2,3.49,3.76,2.19,-3.53
2026-02-06 21:00:00,5,38.31,4,9.06,41.9,28.66,2,3.08,5.19,1.34,-3.59
2026-02-06 22:00:00,5,41.81,4,10.06,40.9,27.26,2,3.6,4.47,1.53,0.91
2026-02-06 23:00:00,11,55.61,9,6.5,60.61,28.93,2,3.49,5.74,1.92,-5.0
2026-02-07 00:00:00,31,176.63,27,7.07,191.57,49.42,4,2.55,4.9,3.57,-14.94
2026-02-07 01:00:00,20,141.77,15,8.89,132.67,53.79,4,2.87,5.31,2.64,9.1
2026-02-07 02:00:00,34,232.66,26,9.67,227.76,49.0,4,3.7,5.62,4.75,4.9
2026-02-07 03:00:00,25,180.65,19,9.6,164.43,57.75,4,2.68,5.63,3.13,16.22
2026-02-07 04:00:00,24,178.61,18,10.62,178.93,51.93,4,2.06,4.53,3.44,-0.32
2026-02-07 05:00:00,34,180.41,32,6.05,185.16,59.93,4,2.92,4.88,3.01,-4.75
2026-02-07 06:00:00,23,158.06,18,8.55,156.36,56.28,4,2.55,3.52,2.81,1.7
2026-02-07 07:00:00,83,833.77,70,11.4,823.69,110.79,8,5.47,5.38,7.53,10.08
2026-02-07 08:00:00,75,663.7,68,10.59,705.74,101.75,8,3.96,5.56,6.52,-42.04
2026-02-07 09:00:00,79,685.05,60,12.05,699.64,96.38,8,3.75,5.44,7.11,-14.59
2026-02-07 10:00:00,83,629.69,63,9.76,678.44,102.67,8,4.84,5.78,6.13,-48.75
2026-02-07 11:00:00,99,865.98,86,9.75,818.88,112.19,8,6.06,7.14,7.72,47.1
2026-02-07 12:00:00,99,731.48,78,9.37,799.95,100.18,8,5.08,5.01,7.3,-68.47
2026-02-07 13:00:00,106,802.57,87,9.2,857.0,108.61,8,4.78,7.03,7.39,-54.43
2026-02-07 14:00:00,105,773.14,85,8.96,743.08,101.19,8,4.04,7.5,7.64,30.06
2026-02-07 15:00:00,64,354.4,51,6.5,357.62,73.8,6,5.54,5.4,4.8,-3.22
2026-02-07 16:00:00,61,457.88,48,9.02,414.45,77.86,6,4.8,5.53,5.88,43.43
2026-02-07 17:00:00,59,446.95,58,7.42,455.72,82.22,6,2.2,4.77,5.44,-8.77
2026-02-07 18:00:00,31,262.22,24,10.75,248.24,49.01,4,3.47,3.93,5.35,13.98
2026-02-07 19:00:00,31,258.86,25,9.86,243.09,52.03,4,3.37,5.98,4.98,15.77
2026-02-07 20:00:00,21,184.16,19,9.29,185.19,58.99,4,3.12,5.25,3.12,-1.03
2026-02-07 21:00:00,28,172.37,23,7.84,157.79,49.58,4,3.11,5.28,3.48,14.58
2026-02-07 22:00:00,22,174.64,18,9.66,172.67,58.32,4,2.22,4.71,2.99,1.97
2026-02-07 23:00:00,24,155.77,19,8.01,141.46,59.22,4,2.71,5.27,2.63,14.31
2026-02-08 00:00:00,33,358.43,32,10.71,356.4,51.01,4,2.1,3.9,7.03,2.03
2026-02-08 01:00:00,30,248.14,29,8.66,225.5,57.85,4,3.04,4.76,4.29,22.64
2026-02-08 02:00:00,30,284.78,27,10.33,312.7,59.14,4,3.64,3.02,4.82,-27.92
2026-02-08 03:00:00,30,276.98,29,10.0,265.41,52.87,4,3.23,5.97,5.24,11.57
2026-02-08 04:00:00,23,133.24,20,6.68,123.84,48.79,4,3.74,4.49,2.73,9.4
2026-02-08 05:00:00,28,188.9,27,6.76,186.12,53.39,4,2.68,4.94,3.54,2.78
2026-02-08 06:00:00,37,252.3,36,6.74,245.41,57.37,4,3.45,3.72,4.4,6.89
2026-02-08 07:00:00,77,649.36,58,11.87,630.54,106.84,8,5.16,5.68,6.08,18.82
2026-02-08 08:00:00,87,595.44,70,8.03,595.03,99.13,8,3.79,4.41,6.01,0.41
2026-02-08 09:00:00,81,793.84,62,12.35,715.68,97.7,8,6.05,6.74,8.13,78.16
2026-02-08 10:00:00,76,495.34,74,6.81,487.93,100.44,8,4.83,5.73,4.93,7.41
2026-02-08 11:00:00,105,1228.45,100,12.93,1328.89,99.52,8,3.35,6.57,12.34,-100.44
2026-02-08 12:00:00,72,632.46,66,9.34,654.85,113.58,8,5.94,6.75,5.57,-22.39
2026-02-08 13:00:00,98,725.84,81,8.43,707.66,113.45,8,5.31,7.61,6.4,18.18
2026-02-08 14:00:00,105,729.85,89,8.72,719.81,113.01,8,5.51,5.57,6.46,10.04
2026-02-08 15:00:00,65,426.24,59,7.64,468.85,86.79,6,5.4,4.39,4.91,-42.61
2026-02-08 16:00:00,61,478.34,46,10.19,482.15,77.39,6,4.74,4.97,6.18,-3.81
2026-02-08 17:00:00,61,344.72,57,6.03,353.55,78.39,6,4.72,4.78,4.4,-8.83
2026-02-08 18:00:00,40,305.81,35,9.35,301.6,83.57,6,2.36,4.79,3.66,4.21
2026-02-08 19:00:00,31,193.9,23,8.48,212.8,51.68,4,3.15,4.26,3.75,-18.9
2026-02-08 20:00:00,27,209.94,20,9.88,200.59,58.02,4,2.2,4.83,3.62,9.35
2026-02-08 21:00:00,32,273.97,30,9.92,271.28,51.14,4,3.88,3.19,5.36,2.69
2026-02-08 22:00:00,24,138.65,20,7.52,136.29,58.48,4,2.1,4.41,2.37,2.36
2026-02-08 23:00:00,23,211.86,21,9.98,190.92,48.68,4,2.63,3.03,4.35,20.94
2026-02-09 00:00:00,6,46.47,5,9.33,49.91,25.68,2,2.54,4.07,1.81,-3.44
2026-02-09 01:00:00,7,48.46,5,9.92,52.81,29.0,2,2.26,3.96,1.67,-4.35
2026-02-09 02:00:00,14,82.43,13,6.61,82.97,26.53,2,3.25,4.81,3.11,-0.54
2026-02-09 03:00:00,5,40.44,4,10.22,42.79,28.69,2,3.35,3.25,1.41,-2.35
2026-02-09 04:00:00,10,67.58,8,8.9,70.13,25.55,2,2.06,3.87,2.65,-2.55
2026-02-09 05:00:00,12,93.62,11,8.51,87.06,24.39,2,2.08,4.16,3.84,6.56
2026-02-09 06:00:00,10,79.68,7,10.87,76.75,28.28,2,2.46,5.37,2.82,2.93
2026-02-09 07:00:00,60,543.68,55,9.21,507.67,61.96,5,2.23,4.4,8.77,36.01
2026-02-09 08:00:00,58,438.48,47,9.24,454.9,60.08,5,3.48,4.42,7.3,-16.42
2026-02-09 09:00:00,67,585.11,65,8.45,543.01,64.99,5,5.66,3.44,9.0,42.1
2026-02-09 10:00:00,58,421.05,43,9.86,457.55,69.74,5,3.75,3.49,6.04,-36.5
2026-02-09 11:00:00,86,726.34,76,9.08,795.8,98.61,7,5.51,6.49,7.37,-69.46
2026-02-09 12:00:00,84,688.19,81,8.05,667.26,87.87,7,3.59,5.17,7.83,20.93
2026-02-09 13:00:00,77,680.3,74,9.57,697.66,94.56,7,6.25,6.34,7.19,-17.36
2026-02-09 14:00:00,81,577.58,64,9.66,581.47,100.2,7,4.18,5.95,5.76,-3.89
2026-02-09 15:00:00,43,382.71,39,9.34,397.81,68.14,5,3.94,5.17,5.62,-15.1
2026-02-09 16:00:00,39,189.99,29,6.31,172.67,41.04,3,3.03,3.64,4.63,17.32
2026-02-09 17:00:00,37,235.06,34,7.37,238.95,36.88,3,2.86,5.48,6.37,-3.89
2026-02-09 18:00:00,18,127.88,17,7.5,124.37,25.1,2,3.25,3.14,5.09,3.51
2026-02-09 19:00:00,14,79.82,11,7.06,76.78,28.14,2,3.76,3.8,2.84,3.04
2026-02-09 20:00:00,5,27.13,4,6.86,25.64,24.55,2,3.22,5.96,1.11,1.49
2026-02-09 21:00:00,6,46.08,5,8.91,46.06,24.24,2,3.51,3.94,1.9,0.02
2026-02-09 22:00:00,5,43.6,4,10.4,46.66,24.85,2,2.75,5.02,1.75,-3.06
2026-02-09 23:00:00,6,54.46,5,10.9,51.84,26.5,2,2.13,5.53,2.06,2.62
2026-02-10 00:00:00,7,37.56,6,6.37,36.26,26.87,2,3.74,4.91,1.4,1.3
2026-02-10 01:00:00,8,50.67,6,8.76,53.69,26.11,2,3.85,5.35,1.94,-3.02
2026-02-10 02:00:00,12,94.53,10,10.13,89.16,26.81,2,3.61,4.15,3.53,5.37
2026-02-10 03:00:00,5,20.09,3,6.94,20.26,25.12,2,3.63,4.32,0.8,-0.17
2026-02-10 04:00:00,5,35.68,4,9.55,34.36,29.56,2,3.49,4.34,1.21,1.32
2026-02-10 05:00:00,5,31.02,3,10.69,33.13,27.56,2,3.48,5.9,1.13,-2.11
2026-02-10 06:00:00,19,108.26,15,7.12,108.12,25.27,2,3.29,4.32,4.28,0.14
2026-02-10 07:00:00,66,756.59,63,12.2,768.36,64.8,5,6.52,5.52,11.68,-11.77
2026-02-10 08:00:00,57,626.27,53,11.7,594.7,65.06,5,2.66,4.55,9.63,31.57
2026-02-10 09:00:00,62,693.92,60,11.33,701.98,64.33,5,6.58,5.82,10.79,-8.06
2026-02-10 10:00:00,64,397.74,62,6.81,399.77,64.27,5,4.65,4.56,6.19,-2.03
2026-02-10 11:00:00,83,763.45,63,12.07,723.34,85.54,7,3.92,4.53,8.93,40.11
2026-02-10 12:00:00,75,607.7,61,10.39,628.07,98.9,7,5.26,5.26,6.14,-20.37
2026-02-10 13:00:00,86,911.99,82,12.04,968.37,104.29,7,5.33,5.78,8.74,-56.38
2026-02-10 14:00:00,82,865.66,76,11.58,875.87,91.95,7,4.58,7.13,9.41,-10.21
2026-02-10 15:00:00,43,259.12,41,6.5,272.87,66.59,5,2.49,3.67,3.89,-13.75
2026-02-10 16:00:00,43,459.85,42,10.16,487.36,73.43,5,2.07,4.2,6.26,-27.51
2026-02-10 17:00:00,36,337.53,31,10.79,311.83,39.01,3,2.29,3.92,8.65,25.7
2026-02-10 18:00:00,19,126.54,16,7.59,118.82,29.73,2,2.36,3.57,4.26,7.72
2026-02-10 19:00:00,18,93.27,14,6.55,101.12,28.46,2,3.96,3.18,3.28,-7.85
2026-02-10 20:00:00,5,32.76,4,8.68,30.47,24.18,2,2.74,5.5,1.35,2.29
2026-02-10 21:00:00,8,67.46,7,8.94,66.23,29.4,2,2.03,3.11,2.29,1.23
2026-02-10 22:00:00,7,34.86,5,7.17,31.86,28.14,2,3.35,4.5,1.24,3.0
2026-02-10 23:00:00,5,27.96,3,9.28,28.82,25.01,2,2.76,3.77,1.12,-0.86
2026-02-11 00:00:00,6,31.55,5,6.17,34.28,29.11,2,2.75,3.21,1.08,-2.73
2026-02-11 01:00:00,12,114.3,11,10.06,122.56,29.19,2,3.79,3.44,3.92,-8.26
2026-02-11 02:00:00,6,26.9,4,7.04,25.59,29.79,2,3.27,5.05,0.9,1.31
2026-02-11 03:00:00,5,41.02,4,10.51,43.79,29.49,2,3.69,5.42,1.39,-2.77
2026-02-11 04:00:00,5,30.28,4,7.37,31.6,25.84,2,2.99,5.11,1.17,-1.32
2026-02-11 05:00:00,5,32.93,4,8.54,33.82,26.3,2,2.97,5.0,1.25,-0.89
2026-02-11 06:00:00,16,84.95,13,6.97,88.93,24.24,2,3.93,3.69,3.5,-3.98
2026-02-11 07:00:00,56,442.29,52,8.36,442.37,67.34,5,3.65,3.09,6.57,-0.08
2026-02-11 08:00:00,65,479.6,51,10.14,521.42,70.2,5,4.18,4.62,6.83,-41.82
2026-02-11 09:00:00,59,444.94,52,8.99,459.27,61.87,5,3.42,5.53,7.19,-14.33
2026-02-11 10:00:00,43,197.3,32,6.48,207.43,63.52,5,3.03,4.46,3.11,-10.13
2026-02-11 11:00:00,85,947.47,84,11.09,940.17,101.57,7,4.33,7.43,9.33,7.3
2026-02-11 12:00:00,75,615.09,56,11.33,618.53,99.66,7,6.08,7.63,6.17,-3.44
2026-02-11 13:00:00,83,691.6,69,9.55,630.22,99.05,7,3.47,4.72,6.98,61.38
2026-02-11 14:00:00,87,678.39,82,8.03,706.29,89.37,7,4.5,6.58,7.59,-27.9
2026-02-11 15:00:00,36,216.54,27,8.17,221.15,40.41,3,2.81,5.73,5.36,-4.61
2026-02-11 16:00:00,33,262.54,25,10.37,259.71,40.45,3,3.75,4.75,6.49,2.83
2026-02-11 17:00:00,38,341.21,35,9.03,336.81,44.38,3,3.11,3.89,7.69,4.4
2026-02-11 18:00:00,20,118.78,17,7.03,120.91,41.01,3,3.33,4.19,2.9,-2.13
2026-02-11 19:00:00,12,58.41,9,6.59,55.47,26.19,2,3.45,5.56,2.23,2.94
2026-02-11 20:00:00,5,27.15,4,6.94,25.8,27.18,2,3.87,5.32,1.0,1.35
2026-02-11 21:00:00,5,32.39,4,8.31,33.99,29.81,2,2.64,4.84,1.09,-1.6
2026-02-11 22:00:00,5,40.98,4,9.49,42.75,24.11,2,3.62,5.29,1.7,-1.77
2026-02-11 23:00:00,6,49.25,5,10.08,54.18,26.7,2,3.68,3.39,1.84,-4.93
2026-02-12 00:00:00,14,108.04,11,9.52,107.89,26.79,2,3.23,3.15,4.03,0.15
2026-02-12 01:00:00,10,55.87,7,8.49,53.53,24.23,2,2.09,5.02,2.31,2.34
2026-02-12 02:00:00,12,92.94,9,9.66,90.85,29.24,2,3.46,4.2,3.18,2.09
2026-02-12 03:00:00,5,34.28,4,8.89,31.56,28.85,2,3.34,5.08,1.19,2.72
2026-02-12 04:00:00,7,56.42,6,9.02,54.96,26.1,2,2.14,3.87,2.16,1.46
2026-02-12 05:00:00,14,96.35,11,9.12,87.52,26.1,2,2.71,3.79,3.69,8.83
2026-02-12 06:00:00,16,87.22,13,6.42,93.09,25.45,2,3.95,4.97,3.43,-5.87
2026-02-12 07:00:00,58,579.44,50,11.35,547.3,66.86,5,3.42,5.29,8.67,32.14
2026-02-12 08:00:00,55,520.15,47,10.38,567.25,64.44,5,2.35,4.46,8.07,-47.1
2026-02-12 09:00:00,67,406.27,52,8.43,373.0,70.37,5,5.18,3.95,5.77,33.27
2026-02-12 10:00:00,59,567.32,57,10.39,531.97,72.39,5,3.44,4.68,7.84,35.35
2026-02-12 11:00:00,85,778.59,66,12.19,710.35,104.89,7,5.79,7.0,7.42,68.24
2026-02-12 12:00:00,86,654.83,74,8.94,677.76,98.01,7,4.82,6.22,6.68,-22.93
2026-02-12 13:00:00,52,581.43,51,11.35,617.59,60.78,5,3.18,5.32,9.57,-36.16
2026-02-12 14:00:00,79,491.75,60,8.07,533.55,84.8,7,6.13,7.33,5.8,-41.8
2026-02-12 15:00:00,39,318.87,37,8.21,293.27,38.82,3,3.08,4.84,8.21,25.6
2026-02-12 16:00:00,38,374.92,34,10.29,382.01,37.76,3,3.16,3.98,9.93,-7.09
2026-02-12 17:00:00,46,434.33,41,10.26,426.92,64.49,5,3.82,4.61,6.73,7.41
2026-02-12 18:00:00,11,69.29,8,8.13,70.37,25.34,2,3.7,5.05,2.73,-1.08
2026-02-12 19:00:00,20,138.81,16,8.86,148.31,39.66,3,3.07,4.78,3.5,-9.5
2026-02-12 20:00:00,5,24.06,4,6.0,22.46,24.82,2,3.94,5.39,0.97,1.6
2026-02-12 21:00:00,5,34.16,3,10.78,34.84,24.94,2,2.35,5.27,1.37,-0.68
2026-02-12 22:00:00,5,41.75,4,10.87,45.43,27.18,2,2.52,4.42,1.54,-3.68
2026-02-12 23:00:00,11,67.86,9,8.1,63.04,27.21,2,2.95,4.88,2.49,4.82
2026-02-13 00:00:00,6,55.48,5,10.93,55.19,27.97,2,2.51,5.22,1.98,0.29
2026-02-13 01:00:00,13,91.12,10,8.77,83.29,27.95,2,3.29,5.27,3.26,7.83
2026-02-13 02:00:00,5,41.37,4,9.64,39.76,27.33,2,2.52,5.26,1.51,1.61
2026-02-13 03:00:00,12,81.55,10,7.55,89.33,24.02,2,2.6,5.29,3.4,-7.78
2026-02-13 04:00:00,9,46.72,7,6.34,48.23,29.58,2,3.19,3.36,1.58,-1.51
2026-02-13 05:00:00,7,60.62,6,9.55,61.93,25.81,2,3.21,4.33,2.35,-1.31
2026-02-13 06:00:00,16,101.08,14,7.09,105.98,27.3,2,3.29,4.02,3.7,-4.9
2026-02-13 07:00:00,61,427.35,50,8.55,428.43,64.61,5,4.49,4.93,6.61,-1.08
2026-02-13 08:00:00,60,379.59,45,8.86,381.85,65.02,5,2.67,4.04,5.84,-2.26
2026-02-13 09:00:00,60,389.8,46,8.27,362.79,64.86,5,3.95,4.1,6.01,27.01
2026-02-13 10:00:00,59,454.3,48,9.52,436.28,68.18,5,2.92,3.91,6.66,18.02
2026-02-13 11:00:00,85,702.42,69,9.55,731.57,95.43,7,6.4,5.71,7.36,-29.15
2026-02-13 12:00:00,52,539.73,49,10.6,529.34,62.28,5,2.78,5.39,8.67,10.39
2026-02-13 13:00:00,75,785.82,71,11.87,713.7,88.41,7,4.62,5.06,8.89,72.12
2026-02-13 14:00:00,85,634.0,66,9.48,599.12,103.33,7,4.46,6.8,6.14,34.88
2026-02-13 15:00:00,46,394.12,40,9.33,429.46,66.89,5,3.04,3.55,5.89,-35.34
2026-02-13 16:00:00,41,442.46,38,10.98,420.06,69.46,5,3.62,4.16,6.37,22.4
2026-02-13 17:00:00,41,283.36,31,8.91,272.9,73.75,5,3.47,4.46,3.84,10.46
2026-02-13 18:00:00,16,149.59,15,9.59,160.54,24.42,2,2.11,4.14,6.13,-10.95
2026-02-13 19:00:00,16,130.33,13,10.04,118.16,28.53,2,3.5,4.53,4.57,12.17
2026-02-13 20:00:00,10,73.34,9,8.45,75.45,28.18,2,3.5,4.73,2.6,-2.11
2026-02-13 21:00:00,5,36.77,4,8.72,35.98,29.45,2,2.14,4.14,1.25,0.79
2026-02-13 22:00:00,9,54.35,8,6.74,53.71,28.42,2,2.84,3.3,1.91,0.64
2026-02-13 23:00:00,12,108.97,11,9.66,111.26,28.04,2,2.97,4.74,3.89,-2.29
2026-02-14 00:00:00,23,178.24,18,10.1,189.35,52.55,4,3.3,3.18,3.39,-11.11
2026-02-14 01:00:00,16,110.3,12,8.64,112.91,43.14,3,3.37,4.71,2.56,-2.61
2026-02-14 02:00:00,23,187.46,18,10.08,198.22,48.15,4,2.91,5.91,3.89,-10.76
2026-02-14 03:00:00,31,239.81,30,8.29,226.13,56.98,4,2.84,3.05,4.21,13.68
2026-02-14 04:00:00,24,192.93,23,8.52,195.6,52.82,4,3.3,3.33,3.65,-2.67
2026-02-14 05:00:00,30,200.94,28,6.74,219.42,54.69,4,3.69,5.92,3.67,-18.48
2026-02-14 06:00:00,34,290.55,33,8.28,306.09,49.38,4,2.93,3.18,5.88,-15.54
2026-02-14 07:00:00,79,715.07,65,11.52,670.75,103.87,8,4.44,5.77,6.88,44.32
2026-02-14 08:00:00,80,706.91,78,9.48,688.48,108.19,8,4.18,5.52,6.53,18.43
2026-02-14 09:00:00,80,625.04,65,9.84,618.13,119.81,8,5.17,5.12,5.22,6.91
2026-02-14 10:00:00,83,648.04,63,10.21,618.39,113.32,8,5.66,7.02,5.72,29.65
2026-02-14 11:00:00,103,960.83,78,12.39,1033.01,103.01,8,5.14,7.13,9.33,-72.18
2026-02-14 12:00:00,71,568.9,66,9.36,515.67,109.46,8,4.19,4.41,5.2,53.23
2026-02-14 13:00:00,101,982.17,90,11.82,980.64,104.02,8,3.96,7.16,9.44,1.53
2026-02-14 14:00:00,107,1022.42,100,9.5,951.48,112.81,8,5.43,5.76,9.06,70.94
2026-02-14 15:00:00,61,426.91,48,9.19,421.64,75.13,6,5.87,5.16,5.68,5.27
2026-02-14 16:00:00,66,581.91,55,9.81,570.75,85.99,6,5.67,4.18,6.77,11.16
2026-02-14 17:00:00,56,395.01,53,6.97,403.75,75.69,6,3.19,5.35,5.22,-8.74
2026-02-14 18:00:00,37,368.47,35,10.24,402.28,58.24,4,2.51,3.62,6.33,-33.81
2026-02-14 19:00:00,40,405.15,36,10.88,420.83,86.11,6,2.8,5.03,4.71,-15.68
2026-02-14 20:00:00,29,219.7,22,10.69,229.01,54.88,4,3.81,4.53,4.0,-9.31
